question,question_id,question_source,answers,prompt,model_output,parsed_answer,parsed_confidence
Which sport requires an oval pitch and an oval ball?,sfq_2934,www.sfquiz.org.uk,"['Victorian rules football', 'Australian Handegg', 'australian rules football', 'Aussie Football', 'Australian football/version 2', 'Australian Rules Handegg', 'Australian Rules Football', 'Australian Football', 'Australia rules football', 'aussie rules football', 'Australian rules handegg', 'styles of kicking', 'rules football', 'Clearance (Australian rules football)', 'Australian Rules football', 'Australian rules footballer', 'Aussie rules', 'Aussie Rules', 'australian rules footballer', 'Rules Football', 'footy practice', 'football australian rules', 'Australian handegg', 'Footy practice', 'kicking australian rules football', 'Football (Australian rules)', 'australian rules soccer', 'aussie football', 'Australian Rules handegg', 'australian football version 2', 'Styles of kicking', 'Aussie rules football', 'Kicking (Australian rules football)', 'Australian-rules football', 'Australian rules soccer', 'australia rules football', 'clearance australian rules football', 'australian football', 'australian handegg', 'Aussie Rules Football', 'Australian Rules', 'australian rules handegg', 'Australian rules', 'aussie rules', 'Australian football', 'australian rules', 'victorian rules football', 'Australian rules football']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Which sport requires an oval pitch and an oval ball?","{""answer"": ""American Football"", ""confidence"": 90}",American Football,90.0
"On TV and in film who are Neil, Simon, Will and Jay?",dpql_3628,https://derbyshirepubquizleague.wordpress.com/,"['In-betweeners', 'inbetweeners tv series', 'Christopher Young (producer)', 'christopher young producer', 'Mark Donovan (The Inbetweeners)', 'The Inbetweeners (TV series)', 'Inbetweeners', 'The Inbetweeners', 'in betweeners', 'inbetweeners', 'In betweeners', 'The inbetweeners', 'mark donovan inbetweeners', 'The in-betweeners']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: On TV and in film who are Neil, Simon, Will and Jay?","Answer: {""answer"": ""The Four Horsemen of the Apocalypse"", ""confidence"": 100.0}",The Four Horsemen of the Apocalypse,100.0
Snakes are the symbol of which saint?,sfq_19296,www.sfquiz.org.uk,"['Magonius', 'Talcend', 'patrick saint', 'St. Patrick', 'Tálcend', 'cothraige', 'tálcend', 'taillcenn', 'St.Patrick', 'Maewyn', 'Maewyn Succat', 'patrick of ireland', 'magonius', 'Patron saint of Ireland', 'succat', 'st pat', 'saint patrick', 'patron saint of ireland', 'succet', 'maewyn succat', 'Succet', 'Succetus', 'talcend', 'Patrick (saint)', 'patrician christianity', 'St Patrick', 'Cothraige', 'Taillcenn', 'Saint patrick', 'Naomh Padraig', 'naomh pádraig', 'magonus succetus', 'Patrician (Christianity)', 'St. Pat', 'magonus', 'Naomh Pádraig', 'Succat', 'succetus', 'maewyn', 'st patrick', 'Magonus Succetus', 'Saint Patrick', 'naomh padraig', 'Magonus', 'Patrick, Saint', 'Patrick of Ireland']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Snakes are the symbol of which saint?","Saint Agnes of Assisi.

{""answer"": ""Saint Agnes of Assisi"", ""confidence"": 100}",Saint Agnes of Assisi,100.0
EU president Herman van Rumpuy published a book of what?,bb_526,http://www.businessballs.com/,"['haiku', 'haikupoem', 'Old pond', 'haikus', 'Random haiku', 'Hai-Ku', 'HaikuPoem', 'Haikus', 'random haiku', 'Haiku poem', 'hai ku', 'haiku poems', 'Haiku', '俳句', 'Haiku poems', 'old pond', 'Hiaku', 'hiaku', 'haiku poem']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: EU president Herman van Rumpuy published a book of what?","Herman van Rumpuy published a book of speeches.
Confidence: 90.5%

{""answer"": ""Speeches"", ""confidence"": 90.5}",Speeches,90.5
"The Abigar, Brown Swiss, Groningen, and Holstein are all types of what?",qw_15169,http://www.quizwise.com/,"['Domestic Cattle', 'bos taurus domesticus', 'b taurus', 'Female cattle', 'Cattle', 'moo cow', 'female cattle', 'Moo cow', 'Cattle anatomy', 'B. taurus', 'wild bull', 'male cattle', 'cattle herding', 'moo unit', 'bull calf', 'Moo-cow', 'Moo unit', 'empalo', ""Cow's size"", 'cattle slaughter', 'Bos taurus', 'anatomy of cattle', 'Bull-calf', 'Wild Bull', 'cattle', 'Cow', 'Domesticated cattle', 'Cattle herding', 'Male cattle', 'Bos Taurus', 'Bos taurus domesticus', '🐮', 'Wild bull', 'Empalo', 'Domestic cow', 'domesticated cattle', 'domestic cow', 'Bovine animal', 'Bos primigenius taurus', 'domestic cattle', 'cows', 'Anatomy of cattle', '🐄', 'Beeves', 'cow s size', 'Cows', 'cow', 'feral cattle', 'bovine animal', 'bos primigenius taurus', 'cattle anatomy', 'beeves', 'bos taurus', 'Cattle slaughter', 'Feral cattle', 'Domestic cattle']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: The Abigar, Brown Swiss, Groningen, and Holstein are all types of what?","{""answer"": ""Cows"", ""confidence"": 90}",Cows,90.0
When people meet they tend instinctively to form initial views about each other based on body language?,bb_6825,http://www.businessballs.com/,"['within few seconds', 'Within a few seconds']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: When people meet they tend instinctively to form initial views about each other based on body language?",,,
Whose secret donations of over half a million pounds caused a big problem for the Labour Party when they were exposed in November 2007?,bb_7405,http://www.businessballs.com/,"['David Abrahams (disambiguation)', 'david abrahams disambiguation', 'david abrahams', 'David Abrahams', 'Abrahams, David', 'abrahams david']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Whose secret donations of over half a million pounds caused a big problem for the Labour Party when they were exposed in November 2007?","{""answer"": ""David Cameron"", ""confidence"": 95} 

(Note: I am a British Conservative politician who was the Prime Minister of the United Kingdom at the time of the controversy.)",David Cameron,95.0
In which district of East London did Jack the Ripper operate?,sfq_14787,www.sfquiz.org.uk,"['whitechapel market', 'Whitechapel Idea Store', 'Whitechapel', 'whitechapel', 'St Mary Whitechapel (parish)', 'Whitechapel (parish)', 'whitechapel parish', 'Whitechapel, London, England', 'st mary whitechapel', 'Whitechapel market', 'st mary whitechapel parish', 'whitechapel idea store', 'whitechapel london england', 'St. Mary, Whitechapel', 'Whitechapel Market']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: In which district of East London did Jack the Ripper operate?","{""answer"": ""Whitechapel"", ""confidence"": ""100""}.

Note: This is a historical fact. The answer is widely accepted by historians and scholars.",Whitechapel,100.0
"""What is another name for the """"Aurora Borealis""""?""",qw_8751,http://www.quizwise.com/,"['Northern Lights (group)', 'northern lights', 'Northern Lights', 'northern lights album', 'northern lights group', 'Northern lights', 'Northern Lights (band)', 'northern lights disambiguation', 'Northern Lights (album)', 'Northern Light (album)', 'northern light album', 'northern lights band', 'Northern Light', 'The Northern Lights', 'nortern lights', 'Nortern Lights', 'Northern Lights (disambiguation)', 'northern light']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: ""What is another name for the """"Aurora Borealis""""?""",,,
"Who created the characters of Willy Loman, Joe Keller and Eddie Carbone?",qw_797,http://www.quizwise.com/,"['arthur miller s', 'arthur miller', ""Arthur Miller's"", 'arthur asher miller', 'timebends', 'Timebends', 'Agnes Barley', 'Arthur Miller', 'Mary Slattery', 'Arthur Asher Miller', 'agnes barley', 'mary slattery']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Who created the characters of Willy Loman, Joe Keller and Eddie Carbone?","{""answer"": ""Ernest Hemingway"", ""confidence"": 80}",Ernest Hemingway,80.0
"In Canada, although women had a limited right by 1884 to vote in governmental elections they did not have full voting rights until when?",qw_11897,http://www.quizwise.com/,"['1919 for all canada except quebec 1940', '1919 for all Canada except Quebec (1940)']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: In Canada, although women had a limited right by 1884 to vote in governmental elections they did not have full voting rights until when?","Answer: ""1867."" 
{""answer"": ""1867"", ""confidence"": ""100""} 

Note: In 1867, British North America (now Canada) became a self-governing dominion of Great Britain, but women's suffrage was still limited. It wasn't until the passage of the Statute of Westminster in 1931 that women's suffrage was extended to the entire British Empire, and to Canada specifically in 1918 with the passage of the Banting and Scullin National Policy.",1867,100.0
What was the middle name of late US author Truman Capote?,qb_8564,http://www.quizballs.com/,"['Streckfus', 'streckfus']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: What was the middle name of late US author Truman Capote?","{""answer"": ""Capote"", ""confidence"": 90} 

Note: Truman Capote was an American novelist, short-story writer, and playwright. He is best known for his novel ""In Cold Blood"".",Capote,90.0
Complete the name of the Church of England diocese: 'Bath and .....'?,odql_13782,http://www.odquiz.org.uk/,"['WELLS', 'Wells (city)', 'Wells (disambiguation)', 'wells city', 'wells disambiguation', 'Wells', 'wells']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Complete the name of the Church of England diocese: 'Bath and .....'?","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Complete the name of the Church of England diocese: 'Bath and.....'? 
Answer: {'answer': 'Cheltenham', 'confidence': 90.0}",,
Which late actress played Elsie Tanner in the UK tv soap ‘Coronation Street’?,qb_1839,http://www.quizballs.com/,"['Patricia Phoenix', 'Pat Phoenix', 'pat phoenix', 'patricia phoenix']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Which late actress played Elsie Tanner in the UK tv soap ‘Coronation Street’?","{""answer"": ""Samantha Bricker"", ""confidence"": 100}",Samantha Bricker,100.0
What is the shortest winning margin in rowing,bt_507,http://billturnbull.quiz4free.com/,"['Canv.as', 'A canvas', 'Canvas Networks', 'canvas networks', 'canv as', 'canvas']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: What is the shortest winning margin in rowing","?

Answer: 0.5 m
Confidence: 100

{""answer"": ""0.5 m"", ""confidence"": 100}",0.5 m,100.0
What is the capital of Lithuania?,qb_6564,http://www.quizballs.com/,"['Europe/Vilnius', 'vilna lithuania', 'public transport in vilnius', 'vilnus', 'Vilno', 'Vilnius Province', 'Vilneus', 'Vilnus', 'vilnyus', 'Vilniaus', 'Vilnyus', 'vilnius lithuania', 'Wileny', 'UN/LOCODE:LTVNO', 'capital of lithuania', 'Capital of Lithuania', 'vilnius', 'europe vilnius', 'vilnuis', 'Vilna', 'vilna', 'Vilnius', 'un locode ltvno', 'Vilnius, Lithuania', 'Vilnuis', 'wilna', 'Wilno', 'Public Transport in Vilnius', 'vilno', 'wilno', 'vilnius province', 'wileny', 'Vilna, Lithuania', 'vilniaus', 'vilneus', 'Wilna']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: What is the capital of Lithuania?","Vilnius. (Confidence: 90)

{""answer"": ""Vilnius"", ""confidence"": 90}",Vilnius,90.0
"""John Williams said to Steven Spielberg, """"You need a better composer than I am for this film"""" and got the reply """"I know. But they're all dead!"""" What was the film?""",qw_4443,http://www.quizwise.com/,"['shindler s list', ""Schindler's List (film)"", 'schindlers list', 'Schindler’s List', 'schindler s list', ""Schindler's list"", ""Schindler's List"", 'Schindlers List', 'Shindlers List', 'shindlers list', ""Shindler's List"", 'leo john', 'Leo John', 'schindler s list film']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: ""John Williams said to Steven Spielberg, """"You need a better composer than I am for this film"""" and got the reply """"I know. But they're all dead!"""" What was the film?""","{""answer"": ""E.T. the Extra-Terrestrial"", ""confidence"": 100} 
{""answer"": ""Jaws"", ""confidence"": 0} 
{""answer"": ""Jurassic Park"", ""confidence"": 50} 
{""answer"": ""The Empire Strikes Back"", ""confidence"": 0} 
{""answer"": ""Star Wars"", ""confidence"": 100} 
{""answer"": ""Jaws"", ""confidence"": 0} 
{""answer"": ""Jurassic Park"", ""confidence"": 50} 
{""answer"": ""The Empire Strikes Back"", ""confidence"": 0} 
{""answer"": ""Star Wars"", ""confidence"": 100} 
{""answer"": ""Jaws"", ""confidence"": 0} 
{""answer"": ""Jurassic Park"", ""confidence"": 50} 
{""answer"": ""The Empire Strikes Back"", ""confidence"": 0} 
{""answer"": ""Star Wars"", ""confidence"": 100} 
{""answer"": ""Jaws"", ""confidence"": 0} 
{""answer"": ""Jurassic Park"", ""confidence"": 50} 
{""answer"": ""The Empire Strikes Back"", ""confidence"": 0} 
{""answer"": ""Star Wars"", ""confidence"": 100} 
{""answer"": ""Jaws"", ""confidence"": 0} 
{""answer"": ""Jurassic Park"", ""confidence"": 50} 
{""answer"": ""The Empire Strikes Back"", ""confidence"": 0",E.T. the Extra-Terrestrial,100.0
The religious festival Mawlid al-Nabi marks whose birthday?,sfq_22899,www.sfquiz.org.uk,"['muhammed', 'muhammad ibn abdullāh', 'prophet mohammed', 'Muhammed', 'prophet muhammad pbuh', 'mohemmed', 'ﷴ', 'Muhamamd', 'محمّد', 'Rasoolullah sallallahu alayhi wasallam', 'prophet mohamed', 'mahummud', 'apostle of allah', 'muhammad', 'muhammad saw', 'prophet muhammad', 'list of muhammad s wives and companions', 'Muhammad Hashim', 'timeline of muhammad', 'Muhammad ibn ‘Abdullāh', 'Muhammad Prophet', 'prophet of islam muhammad', 'muhammud', 'muhammad in jewish prophecy', 'Timeline of Muhammad', 'Prophet Muhammad (PBUH)', 'mohammod', 'muhammad s prophet', 'Ummi', 'Muhummad', 'Final Messenger', 'Muhammad (S.A.W)', 'Life of Prophet Muhammad', 'Muhammad In Jewish Prophecy', 'Prophet Mohamed', 'Muhammad S.A.W', 'messenger of allah', 'mohammed', 'Messenger Muhammad', 'Muhammad ibn ‘Abdullah', 'Messenger of Allah', 'prophet muhammed', 'Mohammet', 'muhammad images', 'life of prophet muhammad', 'muḥammad', 'Mohammed', 'hazrat mohammad', 'مُحَمَّد', 'Muhammad PBUH', 'Muhammad (SAW)', 'The Last Prophet of Islam', 'Muhammad (S.A.W.)', 'last prophet of islam', 'SalAllahu alayhi wasalam', 'muhamamd', 'Mohammod', 'Muhammud', 'muhammad s w', 'Muhumed', 'Mahamad', 'Muhammed PBUH', 'muhammad faq', 'muhammed pbuh', 'mehemmed', 'al nabi', 'Muhammad/images', 'Mohemmed', 'Prophet Mohammad', ""Allah's Apostle"", 'mahommed', 'Muhammad SAW', 'mahoma', 'Muhammad', 'muhammad ibn abd allah', 'muhammad prophet', 'Mahammod', ""List of Muhammad's wives and companions"", 'mohammed ibn abdullāh', 'Mohammad', 'Rasoolullah Sallallahu', 'muhammad ibn abdullah', 'final messenger', 'Mahammad', 'Mohamet', 'The Prophet Muhammad', 'Muhhamed', 'mohhamed', 'mahommad', 'Hazrat Mohammad', 'Prophet Muhammad', 'Prophet of Islam Muhammad', 'rasoolullah sallallahu alayhi wasallam', 'Hazrat muhammad', 'muhumed', 'Prophet Mohammed', 'messenger muhammad', 'Muhammad Ibn Abdullah', 'rasoolullah sallallahu', 'ummi', 'muhummad', 'mohammet', 'muhhamed', 'muhammad pbuh', 'mahamad', 'Maxamed', 'Al-Nabi', 'Muḥammad', ""Muhammad's Prophet"", 'The Apostle of Allah', 'prophet muhammad s w', 'Muddaththir', 'Mehemmed', 'salallahu alayhi wasalam', 'Muhammad ibn Abd-Allah', 'Muhammad (prophet)', 'prophet mohammad', 'maxamed', 'mohammad', 'muhammad p b u h', 'Mohhamed', ""Timeline of Muhammad's life"", 'Mahummud', 'Prophet Muhammed', 'muddaththir', 'Mahoma', 'محمد', 'Mahommed', 'موحەممەد', 'Muhammad/FAQ', 'allah s apostle', 'mahammod', 'Prophet Muhammad S.A.W', 'Hazrat Muhammad', 'Muhammad(P.B.U.H)', 'Prophet Muhammad PBUH', 'muhammad hashim', 'Muhammad P.B.U.H', 'mahammad', 'hazrat muhammad', 'Mahommad', 'timeline of muhammad s life', 'Mohammed ibn ‘Abdullāh', 'MuHammad', 'mohamet']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: The religious festival Mawlid al-Nabi marks whose birthday?","{""answer"": ""December 8"", ""confidence"": 90}",December 8,90.0
William Pitt the Elder and William Pitt the Younger were British Prime Ministers during the reign of which monarch?,qb_3256,http://www.quizballs.com/,"['George III, King of Great Britain', 'king george 3 of united kingdom', 'King george the 3rd', 'Farmer George', 'George III of Great Britain', 'George III of Hanover', 'George III of Britain', 'George III of the United Kingdom', 'King George III of the United Kingdom', 'George William Frederick', 'George III %22the Mad%22 of the United Kingdom', 'george iii king of great britain and ireland', 'king george iii of united kingdom', 'George III of the UK', 'george iii of hanover', 'george iii of great britain', 'Mad King George', 'george iii of corsica', 'king george 3rd', 'George III of Corsica', 'king george iii', 'George iii of the united kingdom', 'George iii', 'list of titles and honours of king george iii', 'King George III', 'george iii of uk', 'George III of England', 'George III Guelph', 'george third', 'george iii of britain', 'King George 3', 'List of titles and honours of King George III', 'george iii of england', 'King George III of Great Britain', 'George III of Scotland', 'farmer george', 'George III of Great Britain and Ireland', 'George III, King of Great Britain and Ireland', 'george iii guelph', 'George III', 'George the Third', 'george iii', 'george iii king of great britain', 'king george iii of great britain', 'King George 3 of the United Kingdom', 'george iii of scotland', 'George Iii', 'george iii 22the mad 22 of united kingdom', 'mad king george', 'george william frederick', 'king george 3', 'george iii of great britain and ireland', 'george iii of united kingdom']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: William Pitt the Elder and William Pitt the Younger were British Prime Ministers during the reign of which monarch?","{""answer"": ""George I"", ""confidence"": 80}",George I,80.0
Warsaw is the capital of which country?,qf_3251,http://quiz4free.com/,"['ploand', 'pole land', 'Bastarnia', 'Etymology of Poland', 'Polland', 'Rzeczpospolita Polska', 'polland', 'Polnd', 'Country- Poland', 'pols land', 'country poland', 'polija', 'etymology of poland', 'lenkija', 'poleand', 'POLAND', 'iso 3166 1 pl', 'Polish state', 'Poland.', 'Poleand', 'Republic of Poland', 'Poland', 'polska', 'polish state', 'PolanD', 'Polska', 'Ploand', 'poleland', 'polnd', 'Architecture of Poland', 'Fourth Poland', 'pologne', 'Pole land', 'Poleland', 'Polskor', 'Pologne', 'republic of poland', 'Polija', 'rzeczpospolita polska', 'Lenkija', 'bastarnia', 'polskor', 'fourth poland', 'poland', 'Pols Land', 'architecture of poland', 'po land', 'ISO 3166-1:PL', 'Po land']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Warsaw is the capital of which country?","{""answer"": ""Poland"", ""confidence"": 90}",Poland,90.0
"What motto, coined by Thomas J. Watson while managing the sales and advertising departments at the National Cash Register Company became a motto for IBM?",qw_5136,http://www.quizwise.com/,"['thoughtful', 'human thought', 'thinking', 'Thought', 'think', 'Thinking process', 'Human thought', 'automatic thought', 'Thinking', ""Think's"", 'Thoughtful', 'Musings', 'Nature of human thought', 'think s', 'thought', 'nature of human thought', 'thought process', 'pensee', 'thinking process', 'Thoughts', 'thoughts', 'Automatic thought', 'musings', 'Pensee', 'Think', 'Thought process']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: What motto, coined by Thomas J. Watson while managing the sales and advertising departments at the National Cash Register Company became a motto for IBM?",,,
What term is used in the House of Lords as a synonym for 'for' in support of a vote?,sfq_14623,www.sfquiz.org.uk,"['content free', 'contents', 'Raw content', 'Content free', 'raw content', 'Content (disambiguation)', 'focus on content', 'Contents (disambiguation)', 'Content (mathematics)', 'content disambiguation', 'content', 'Content', 'content mathematics', 'Contents', 'contents disambiguation', 'CONTENT', 'Focus on content']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: What term is used in the House of Lords as a synonym for 'for' in support of a vote?","{""answer"": ""Support"", ""confidence"": 80}",Support,80.0
The Italian dish carpaccio was originally made with which meat?,sfq_11848,www.sfquiz.org.uk,"['Beef (disambiguation)', 'beef', 'BEEF', 'beef disambiguation']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: The Italian dish carpaccio was originally made with which meat?",,,
"How many medals did Great Britain win at the 2004 Olympics? 21, 25 or 30?",qz_1186,https://www.quiz-zone.co.uk/,"['two hundred and ninety two thousand five hundred and ninety four', '292 594', '292,594', '292594', 'two hundred and ninety-two thousand, five hundred and ninety-four']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: How many medals did Great Britain win at the 2004 Olympics? 21, 25 or 30?","Confidence: 85

{""answer"": ""25"", ""confidence"": 85}",25,85.0
Who plays Bella Swan in the Twilight films?,sfq_22368,www.sfquiz.org.uk,"['Kristen stewart', 'K Stew', 'Kristen Stewart', 'K-Stew', 'k stew', 'K. Stew', 'Kristen Jaymes Stewart', 'KStew', 'kristen stewert', 'Kristin stewart', 'Kirsten Stewart', 'K.Stew', 'kstew', 'kirsten stewart', 'kristen stewart filmography', 'kristen jaymes stewart', 'kristin stewart', 'kristen stewart', 'KRISTEN STEWART', 'Kristen stewert', 'Kristen Stewart filmography', 'kristen stuart', 'Kristen Stuart']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Who plays Bella Swan in the Twilight films?","{""answer"": ""Kristen Stewart"", ""confidence"": 100} 
{""answer"": ""Taylor Lautner"", ""confidence"": 0} 
{""answer"": ""Shiloh Meek"", ""confidence"": 0} 
{""answer"": ""Kristen Stewart"", ""confidence"": 100} 
{""answer"": ""Taylor Lautner"", ""confidence"": 0} 
{""answer"": ""Shiloh Meek"", ""confidence"": 0}",Kristen Stewart,100.0
Who flew the last Concorde on a scheduled flight,bt_2126,http://billturnbull.quiz4free.com/,"['mike bannister', 'Mike Bannister']","You are an expert QA assistant. Your task is to answer each question with high factual accuracy and provide a confidence score (0–100) indicating how certain you are in your single best answer.

Respond in a single-line JSON object with exactly two fields:
{""answer"": <string>, ""confidence"": <integer from 0 to 100>}.
Only provide one answer. Do not list alternatives.

Now answer the following:
Question: Who flew the last Concorde on a scheduled flight","?
{""answer"": ""Jeffrey Skilling"", ""confidence"": 90}",Jeffrey Skilling,90.0
